commebola,Unnamed: 0,X,hh_gps.latitude,hh_gps.longitude,marketclean,marketcomsum,marketmatch,hh_gps.altitude,hhnum,comm_dist_oth,drink_wat,water_time,toilet,floor,treat_time,birth_main,birth_loc,birth_time,comm_health,ch_or3_num,ch_or3_time,floor_oth,ch_or1_time,ch_or4_time,ch_or2_num,ch_or2_time,mark_other,finalend,drought,fire,distnone,othdist,clinunsp,trad,lgmoh,RedCross,cHWComm,WorkOth,fruit,wednesday,thursday,friday,saturday,whmatch,relclean,instanceName,deviceId,namevillage.1.altvillage,loc_adm1,loc_adm2,URBAN_OR_RURAL,OTHER_DETAILS,treat_mult,birth_mult,marktype,markday,border_crossing_type,border_crossing_name,border_crossing_dest,epidemic_specifics,treat_loc_specify,birmatron,loc_adm3,loc_adm4,District,Secteur_Rural,name_village,name_part_village,QUARTIER_OU_DISTRICT,alts_secteur_rurale.0.alt_secteur_rurale,names_part_village.4.alt_part_village,alt_secteur_urbain,date,alts_village.0.altvillage.1,alts_village.2.altvillage.1,constituency,gsm_service,birhome,instanceId,namevill,name_village
0,6940,6939,9.770925,-12.227296666700001,999995,0,999995,95.9,999995,,999995,999995,999995,999995,999995,999995,999995,999995,,999995,999995,,999995,999995,999995,999995,,2016-07-26 16:03:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999995,999995,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070212350,,,,999995,,,,,,999995,,,,,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,,,,999995,0,uuid:5cc5e34a-44d6-4537-bbd5-13cf0008b879,,999995
0,2325,2325,9.332585,-10.59204333,999995,0,999995,566.1,0,,999995,999995,999995,999995,999995,999995,999995,999995,,999995,999995,,999995,999995,999995,999995,,5/24/2016 8:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999995,999995,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070232630,999995,haute_guinee,faranah,2,Refus total de donner les informations,,,,,999995,,,,,0,faranah,banian,Banankoro,Djibendô baffè,Saniani baffè,,,,,,5/23/2016,999995,999995,999995,999995,999995,uuid:6a1083d6-b688-4b2e-b7ab-080cdaedbd47,Saniani baffè,Saniani baffè
0,2710,2710,9.641225,-12.79843333,Sikhourou,0,uuid:76ecfb30-a732-4ceb-9832-dd540fefc328,182.0,5,,8,30,6,1,60,5,2,90,95,999995,999995,,999995,999995,999995,999995,,5/24/2016 8:18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,999995,Sekhourou,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070233695,999995,basse_guinee,kindia,2,Près du mont bena,5,5,1 2 3 4 5,7,999995,,,,Sekhourou,0,forecariah,sikhourou,Mamoudou camara,Sarayah,Kortoyah,995,,,,,5/24/2016,999995,999995,999995,999995,999995,uuid:72cfda98-e9f9-45ee-8cd4-ed7105bc3c07,Kortoyah,Kortoyah
0,6324,6323,8.9915366667,-12.92039,Bamoi Luma,0,999995,46.6,56,,8,120,10,1,120,5,2,120,1 2,999995,999995,,3,999995,5,3,,2016-07-18 11:55:24,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,uuid:de0e78cd-31ab-46a8-92d2-21adde5df705,Gberaka junction,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070439326,,kambia,magbema,2,No,10 11,10 11,1 2 3 4 5,1 2 3 4 5 6,999995,,,,Rokupr,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Village,Old,37,1,0,uuid:fe8c4d67-4252-496d-93c7-655bd5429fb2,Gberaka junction,999995
0,1313,1313,8.578438333,-10.099805,Gueckedou,0,uuid:fa0f3d81-fdbc-45e8-b4a9-2026fb62b729,479.3,12,Paludisme,8,30,10,1,60,1,2,60,2 3 4,1,1,,999995,999995,2,1,"Condiment ,riz,",5/4/2016 15:27,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,uuid:ce5a6289-ccf2-44b1-8b1c-ab49dcfe3c09,Dakadou,Guinee_Sondage_Communautaire_V1-4-4,imei:357835070233844,999995,guinee_forestiere,nzerekore,2,A côté de la montagne fanta woulen,11,14,3 97,3,999995,,,Rougeole,Gueckedou,1,gueckedou,tekoulo,Yaradou kongonani,Balladou,Dakadou,995,,999995,999995,,5/4/2016,999995,999995,999995,999995,999995,uuid:c57f7316-1918-4d25-b47f-53647eb96353,Dakadou,Dakadou
0,3449,3448,6.92227,-11.3881583333,Camp 3 Market,0,uuid:aafbffa1-7fa6-4fe5-a2b8-8c7ef9155284,27.7,88,,8,30,10,2,4,5,1,4,1,999999,999999,,1,999999,999999,999999,,2016-03-22 11:38:45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,uuid:8f6255c5-b04e-43a0-b96d-619b4796ee7a,Sadu yenlayaloe,Liberia_Community_Survey_v18,imei:357835070214372,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:c8196f36-c281-4b5a-8f0f-7fdcd4176332,Kulakoi,999995
0,3813,3812,7.3091800000000005,-11.1238533333,Bamballa Community Market,0,uuid:e7fd4584-aa26-4fe7-b1df-ce724355cbb1,180.2,10,,11,30,10,1,180,5,2,180,1 2 3,3,1,,1,999999,2,1,Dry goods,2016-03-25 17:38:09,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,999999,Fassama Town,Liberia_Community_Survey_v18,imei:357835070213457,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:30fcea39-e7c7-4f1c-ba79-9b1d9f835072,Jeedelah village,999995
0,6086,6085,8.6981416667,-10.53016,Densambadu,0,uuid:b70a70cc-4136-4e49-83db-4986628b3c2d,439.6,20,,2,5,3,1,120,6,2,120,4,999995,999995,,999995,999995,999995,999995,,2016-07-21 13:07:10,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,uuid:f374a7cc-4461-4fe3-949c-7dff731553dc,Nyandawaro,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070235997,,kono,mafindor,2,Plantations,95,95,3 4 5,4,1,Yardu,Mangbadu,,Sambaya,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Village,Old nyandawaro,27,1,0,uuid:13e02985-c1ae-4f13-9923-6e2f048214da,Nyandawaro,999995
0,6691,6690,9.257955,-12.8716083333,Sumbuya Luma,0,999995,44.0,17,,2,10,3,1,120,1,2,120,95,999995,999995,,999995,999995,999995,999995,Foodstuff and clothing,2016-06-14 11:06:36,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,uuid:729d3df1-6ded-4069-b3be-c109e1454745,Senseh,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070234404,,kambia,bramaia,2,No,95,95,,3,999995,,,,Kanku Brimaia,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Village,Lower,40,1,0,uuid:80d44d97-ebcd-453a-b53c-d3a44d06efdc,Senseh,999995
0,2363,2363,9.356861667,-12.91404167,Farmoreah,0,uuid:c26542f7-032a-4bbf-a1ca-9492b20b5822,34.8,140,,3,30,10,1,999995,5,999995,999995,1 2 3,3,1,,1,999995,2,2,"Huiles ,arachnides, riz , manioc,",5/25/2016 12:46,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,999995,Soulemania,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070229214,999995,basse_guinee,kindia,2,Sur la route de danssaya,,,1 2 3 4 5 97,2,999995,,,,,0,forecariah,farmoriah,Morlaya,Soulemania,995,995,,,,,5/25/2016,999995,999995,999995,999995,999995,uuid:f25947e5-e10e-43ae-b15b-f4c0aea26cad,Soulemania,995
0,1976,1976,9.095595,-10.65540667,Frokonia,0,uuid:6c733ee4-f05b-4c8e-8c7a-9c1db7eafc25,874.1,13,,8,30,6,1,999995,6,1,5,95,999995,999995,,999995,999995,999995,999995,"Produit médicaux, engrais, habits, outils agricoles",5/25/2016 11:08,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,uuid:0c2088e6-3105-4b92-af94-88d804f7c1b1,Bendou tinikan,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070213069,999995,haute_guinee,faranah,2,Arrivée à Frokonia tu prends la route de Heremakono tu devis à gauche.,,6,1 2 3 4 5 97,3,2,Houlaffou,Mansso,,,0,faranah,kobikoro,Frokonia,Farakoro,Bendou tinikan,995,,,,,5/25/2016,999995,999995,999995,999995,999995,uuid:0c2088e6-3105-4b92-af94-88d804f7c1b1,Bendou tinikan,Bendou tinikan
0,3515,3514,7.0595816667,-9.197853333300001,Balia Market,0,999999,267.2,31,,4,2,10,1,15,5,2,15,97,999999,999999,,999999,2,999999,999999,"Cassava, Pamoil",2016-04-25 08:36:44,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,999999,Kumabu Village,Liberia_Community_Survey_v18,imei:357835070233067,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:8f652d4c-36bf-4321-a9a2-71995e0cbae5,.Jarmue/Jamue,999995
0,1762,1762,8.723956667000001,-10.43724167,Koundou,0,uuid:8ce0ef6d-d843-4241-8ac1-4025ab550007,476.5,999995,,8,30,10,1,80,14,2,80,1 4,999995,999995,,3,999995,999995,999995,"Riz ,houille, cacao,café",5/4/2016 18:23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,uuid:7c14357d-d107-4768-b545-51fdbd958e93,Sanguedou,Guinee_Sondage_Communautaire_V1-4-4,imei:357835070232630,999995,guinee_forestiere,nzerekore,2,,95,15 16,,1,999995,,,,Sous préfecture de koundou,0,gueckedou,koundou,Sanguedou,Fouedou samboué,995,995,,999995,999995,,5/4/2016,999995,999995,999995,999995,999995,uuid:b4612294-b37c-4ded-9da1-e1ca03d9d64a,Fouedou samboué,995
0,5402,5401,8.2523516667,-10.524371666699999,Kailahun,0,uuid:1ff1a084-affc-4bb6-b004-4a1bf455c0c6,284.3,35,,2,6,3,2,20,6,2,20,1 3 4,1,1,,1,999995,999995,999995,"Rice,Maggie, salt and many other things",2016-06-23 09:12:33,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,uuid:335a782b-952a-4042-a89c-35bc9858770e,Vaama,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070440233,,kailahun,luawa,2,The only Vaama in luawa foguiya section.,1,1,1 3 4 5 97,1 2 3 4 5 6,999995,,,,Kpendebu village,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Village,Old,1,1,0,uuid:a3bfb16a-55d9-4b97-854f-ac11b0d8cfed,Vaama,999995
0,2740,2740,9.663395,-12.77001167,Sikhourou,0,uuid:76ecfb30-a732-4ceb-9832-dd540fefc328,114.1,7,,99,25,6,1,160,5,2,170,95,999995,999995,,999995,999995,999995,999995,,5/24/2016 10:48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,uuid:76ecfb30-a732-4ceb-9832-dd540fefc328,Bildè,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070233695,999995,basse_guinee,kindia,2,Près de bildè centre,5,5,1 2 3 4 5,7,999995,,,,Sekhourou,0,forecariah,sikhourou,Mamoudou camara,Bambamyah,Bildè,995,,,,,5/24/2016,999995,999995,999995,999995,999995,uuid:a51f632f-dde3-45f9-a1c9-9a3a14169e57,Bildè,Bildè
0,5638,5637,8.3698083333,-10.401125,Dia community market,0,uuid:46b0d92c-e93c-497d-9350-bc3c69b081f2,398.7,20,,7,15,3,1,65,6,2,120,,1,1,,1,999995,10,3,"Rice, palm oil, salt,clothes, etc",2016-06-09 22:27:58,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,uuid:46b0d92c-e93c-497d-9350-bc3c69b081f2,Dia junction,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070214299,,kailahun,kissi_kama,2,A big stick at the entire of the village and a village Barry at the heat of the village,95,95,,1,999995,,,,Dia town,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,A village,Lower,3,1,0,uuid:eac917a5-8c78-45f9-9f2d-13bdea663427,Weima 1,999995
0,6700,6699,9.2639316667,-12.8968316667,Sumbuya Luma,0,999995,69.2,25,,2,10,2,5,360,1,2,360,,2,1,,1,999995,2,1,Foodstuffs and clothing,2016-06-14 12:13:29,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,uuid:729d3df1-6ded-4069-b3be-c109e1454745,Banguraia,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070234404,,kambia,bramaia,2,No,95,95,,3,999995,,,,Kanku Brimaia,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Section,Lower,40,1,0,uuid:1cf7480d-fc05-42d2-8fd6-6227c6f47fda,Banguraia,999995
0,2473,2473,9.420568333,-12.69345833,Layah,0,uuid:44234bdc-ff53-42c7-a29d-dc4b58f5db30,33.7,18,,99,15,6,1,30,5,2,30,95,999995,999995,,999995,999995,999995,999995,"Le riz , du sel , l'huile rouge.",5/25/2016 20:41,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,uuid:0aec03eb-9dc1-49fc-b6f0-b59eedb30d91,Yomboyeli,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070229917,999995,basse_guinee,kindia,2,"Tout droit sur la route de mine, arrivée au carrefour tu vas a droite.",95,95,1 3 97,4,1,Youmboyily,Damba,,Layah centre.,0,forecariah,moussayah,Dianeyah,Ouendelayah,Yomboyeli,995,,,,,5/25/2016,999995,999995,999995,999995,999995,uuid:64a78496-d2dc-4d0e-bcfc-5d58f0e464e2,Yomboyeli,Yomboyeli
0,4008,4007,7.745225,-9.35575,Kpaiyea Market,0,uuid:0fde5d2c-f9e7-493b-9096-768cdd9e258e,550.4,20,,7,70,10,1,3,5,2,20,3,2,3,,999999,999999,999999,999999,,2015-01-10 15:23:19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,uuid:0fde5d2c-f9e7-493b-9096-768cdd9e258e,999995,Liberia_Community_Survey_v18,imei:357835070235641,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:d047f4a9-e7bf-46d8-9642-6237cb9a7807,TUKBAH  VILLAGE,999995
0,4719,4718,8.484196666699999,-10.0984366667,Bandanin Market,0,uuid:8554356b-b103-4168-801c-2dc1531a1dfd,529.1,70,,1,6,1,2,120,1,2,120,3,8,3,,999999,999999,999999,999999,,2016-05-02 18:06:52,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,999999,Dorborta Village,Liberia_Community_Survey_v18,imei:357835070231202,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:2ca3dc2a-4c05-4e1c-b71c-994a1bfba7ae,Bandelabegue,999995
0,1494,1494,8.612378332999999,-10.097075,Gueckedou,0,uuid:fa0f3d81-fdbc-45e8-b4a9-2026fb62b729,540.9,8,,11,40,10,1,180,15,1,4,3,3,1,,999995,999995,999995,999995,"L'huile rouge,le riz,café",5/13/2016 16:44,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,999995,Balladou,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070230121,999995,guinee_forestiere,nzerekore,2,De yaradou vous continuer tout droit monter une montagne aller tout droit c'est le village,1,1,1 2 3 4 5 97,95,999995,,,,Dans le quartier de madina,0,gueckedou,guendembou,Wassaya,Lougba,Banbaya,,,,,,5/13/2016,999995,999995,999995,999995,999995,uuid:e635986d-2275-43b6-afc1-8ee105d4bb09,Banbaya,Banbaya
0,4207,4206,8.1344483333,-9.6353433333,Johns Town Market,0,uuid:b0287711-9124-458a-babe-717d88e85a91,481.3,5,,7,10,10,1,90,5,2,90,95,999999,999999,,999999,999999,999999,999999,,2016-03-22 11:51:47,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,uuid:5411ad52-c8aa-48f2-8ee9-7ef66739ac81,Barzewen Town,Liberia_Community_Survey_v18,imei:357835070231269,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:48fba512-b632-4418-93b6-92c85079b77d,Asaac Farm,999995
1,2159,2159,9.232506667000001,-13.008725,Farmoreah,0,uuid:c26542f7-032a-4bbf-a1ca-9492b20b5822,64.7,168,,3,20,6,1,490,5,2,9995,,3,1,,1,999995,999,2,"Les agrumes, les tubercules, les céréales, l'huile rouge,....",5/6/2016 15:11,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,uuid:c26542f7-032a-4bbf-a1ca-9492b20b5822,Forodou,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070212970,999995,basse_guinee,kindia,2,Situé sur la route FARMORIAH-Sierra Léonne,95,13 14 15,1 2 3 4 5 97,95,999995,,,,FARMORIAH centre,1,forecariah,farmoriah,Forodou,Forodou centre,Forodou,995,,,,,5/6/2016,999995,999995,999995,999995,999995,uuid:476f97cb-3eb8-470f-b38b-2c4a92751fe6,Forodou,Forodou
0,1170,1170,8.560046667,-10.45379667,Dangbadou,0,uuid:65af7c1c-e37c-47e9-b67c-57ef784c6826,373.2,5,,7,10,10,1,60,6,2,60,2 3,998,1,,999995,999995,998,2,"Le riz , l'huile, rouge , café , cola ,cacao",5/4/2016 15:19,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,999995,Kounkoula,Guinee_Sondage_Communautaire_V1-4-4,imei:357835070229917,999995,guinee_forestiere,nzerekore,2,Ont transverse une grande forêt .,95,95,97,4,999995,,,,Tangolo centre,0,gueckedou,koundou,Tangolo,Kongola,"Belésa,tongoma.",995,,999995,999995,,5/4/2016,999995,999995,999995,999995,999995,uuid:17843b4b-a2be-4f0b-9f3d-49e3caa0030a,"Belésa,tongoma.","Belésa,tongoma."
0,6500,6499,9.0748383333,-12.8454683333,Baimoi luma,0,uuid:9631db27-3c10-4dde-a76a-df8e8147f0ab,69.4,420,,5,20,3,5,5,3,1,5,2,999995,999995,,999995,999995,2,2,"Pans,rubbers, spoons.",2016-07-11 13:27:25,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,uuid:26caf677-6d58-4f03-8947-1fe7f6bb3454,Dibia,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070228307,,kambia,magbema,2,Just gberaynonkoh,95,95,1 2 3 4 5 97,1 2 3 4 5,1,Customs,Gbalamuya,,,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Village,Lower,40,1,0,uuid:26caf677-6d58-4f03-8947-1fe7f6bb3454,Dibia,999995
0,233,233,7.729166667,-8.826783333,Batozou,0,999995,403.9,600,,7,20,1,5,60,14,1,38,3,5,1,,999995,999995,999995,999995,,5/9/2016 11:51,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,999995,N’zerekore,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070419708,999995,guinee_forestiere,nzerekore,1,A côté de l'école Franco Arabe,1,5,,95,1,La Route de Liberia,Gata,,Quartier Gbangana,0,nzerekore,nzerekore_ctre,,,,,Gbangana,,,,5/9/2016,999995,999995,999995,999995,999995,uuid:0831b42a-233b-49d6-82a5-2480e894786a,nzerekore_ctre,
0,67,67,7.440505,-9.241356667,Bheta,0,uuid:c71ec06c-2420-4e73-b03e-e15ff6620230,412.3,10,,3,30,10,1,45,6,2,45,3,4,2,,999995,999995,999995,999995,"Riz,condiments etc...",5/13/2016 8:37,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,uuid:b468e1b5-12f7-47a8-a68c-30cab03e3f28,Balakoly,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070227192,999995,guinee_forestiere,nzerekore,2,3 roches,5,5,2 3 4 5 97,2,999995,,,,Daninè,0,yomou,bheeta,Kpaolé,Gbilikoly,995,995,,,,,5/13/2016,999995,999995,999995,999995,999995,uuid:b3e92846-255a-4a49-a10b-906ea9bd077d,Gbilikoly,995
0,1604,1604,8.637811667000001,-10.40971,Koundou,0,uuid:8ce0ef6d-d843-4241-8ac1-4025ab550007,473.6,15,,8,10,10,1,50,6,2,50,3,3,3,,999995,999995,999995,999995,Légumes,5/5/2016 15:17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,999995,Baladou Pebal,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070228638,999995,guinee_forestiere,nzerekore,2,La montagne,95,6,1 2 4 5 97,1,999995,,,,Baladou pénal,0,gueckedou,koundou,Baladou pebal,Ballo.tyo,Ballo.tyo,Ballo.tyo,,,,,5/5/2016,999995,999995,999995,999995,999995,uuid:db7f868f-d82e-41d7-9c6b-41cd61b43a04,Ballo.tyo,Ballo.tyo
0,3284,3284,10.07241167,-11.19676833,Sandenia,0,999995,498.3,80,,3,20,6,1,60,14,1,10,95,999995,999995,,999995,999995,999995,999995,,5/23/2016 16:08,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,999995,Tambehoude,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070234461,999995,haute_guinee,faranah,2,Après sandenia il y'a deux déviations lun pour modibaya et l'autre katiya vous tourner a gauche pour venir a tambehoude,5,5,1 2 3 4 5,2,999995,,,,Sandenia centre,0,faranah,sandenia,Sandenia marcher,Tambehoude,995,995,,,,,5/23/2016,999995,999995,999995,999995,999995,uuid:09e0e7ba-5f74-43c5-839a-c56d4263e78b,Tambehoude,995
0,3597,3596,7.149814999999999,-11.213555,Bamballa Community Market,0,uuid:e7fd4584-aa26-4fe7-b1df-ce724355cbb1,76.9,150,,11,10,10,1,180,7,2,180,,3,1,,1,1,1,1,Clothing,2016-03-22 10:33:22,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,uuid:488fac6d-3b7a-4ecc-8575-2fdb6bbd0a16,"Zoe village/voepa
",Liberia_Community_Survey_v18,imei:357835070213457,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:fd7c4f9d-547b-41c9-ba33-e863cd1e3070,Vaikuaway 1,999995
0,4633,4632,8.4428683333,-10.207216666699999,Foya Market,0,uuid:f7233a75-709c-4986-9919-e13c8f08dca1,445.8,50,,7,10,2,1,230,1,2,230,2,999999,999999,,999999,999999,2,1,,2016-05-03 12:02:31,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,999999,Tormadu,Liberia_Community_Survey_v18,imei:357835070227721,,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,uuid:0bd2ac98-ff27-47ec-853d-3cb210525ec5,Koindu,999995
0,126,126,7.595998333,-8.500155,Mercredi,0,uuid:d7a35da9-18e9-4669-920e-0894fa91b476,575.3,12,,3,50,8,1,60,14,1,40,1 2,999995,999995,,2,999995,999,1,,5/24/2016 12:41,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,999995,Secteur 3,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070421522,999995,guinee_forestiere,nzerekore,2,Sur la route de nyion,11,16,3 4 5,3,999995,,,Palu,Bossou,0,lola,bossou,Thuo,Secteur 3,995,995,,,,,5/24/2016,999995,999995,999995,999995,999995,uuid:2d3fc194-6905-47a2-94bb-13cfd4b24ed4,Secteur 3,995
0,5351,5350,8.2263033333,-10.686666666699999,999995,0,999995,179.4,999995,,999995,999995,999995,999995,999995,999995,999995,999995,,999995,999995,,999995,999995,999995,999995,,2016-06-21 09:56:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999995,999995,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070420300,,,,999995,,,,,,999995,,,,,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,,,,999995,0,uuid:18e7ed88-8d94-4f97-b001-f51a912d0032,,999995
1,1297,1297,8.576101667,-10.12430667,Gueckedou,0,uuid:fa0f3d81-fdbc-45e8-b4a9-2026fb62b729,442.9,400,,3,30,3,5,30,1,2,60,2 3 4,6,1,,999995,999995,10,3,"Cacao,le riz,l'huile rouge,café",5/11/2016 10:29,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,uuid:dbfab9b1-1444-43ba-9d8d-7d616d6bfe40,Gueckedou,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070230121,999995,guinee_forestiere,nzerekore,1,Du carré fou de la commune urbaine vous siver la route principal arrivée au double ponts sucer la tranjaitoire de la gauche allé tout de passer le ban fond vous êtes à balladou,1,5,1 2 3 4 5 97,95,999995,,,,Dans quartier de madina,0,gueckedou,gueckedou_ctre,,,,,Balladou,,,,5/11/2016,999995,999995,999995,999995,999995,uuid:71224194-db4e-42bb-87a2-53299e0b4649,gueckedou_ctre,
0,1977,1977,9.095664999999999,-13.26450333,Monkoure,0,999995,5.5,20,,7,60,6,1,60,6,2,90,1 2 3,999,1,,1,999995,999,1,,5/12/2016 18:26,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,999995,Makaree kiedouya,Guinee_Sondage_Communautaire_V1-4-7,imei:357835070235849,999995,basse_guinee,kindia,2,,6 10,6,,7,999995,,,,Kigbali,0,forecariah,benty,Makaree,Makaree kiedouya,995,995,,,,,5/12/2016,999995,999995,999995,999995,999995,uuid:f442257d-bc42-4056-9653-f5c9653a9053,Makaree kiedouya,995
0,6501,6500,9.0770683333,-13.031148333299999,Seramodia (Guinea),0,uuid:16a21566-a31c-44d5-9cd2-43ce5137bb2f,36.3,75,,5,10,3,1,20,6,2,20,1 2,999995,999995,,3,999995,8,2,,2016-06-14 14:11:55,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,uuid:c65ed47e-0959-45fe-bb76-fba1faf0a6d0,Yema labay,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070439326,,kambia,gbinle_dixing,2,No,10 11,11,3 4 5,95,999995,,,,Magbengbeh,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Village,Old,41,1,0,uuid:0c6d6455-7eab-4aaa-8614-1a51d9f21ab3,Yema labay,999995
0,6452,6451,9.055196666699999,-13.024308333299999,Dagagbay (Guinea),0,uuid:66a8b95a-a209-411b-b7af-4a45939cda1b,24.3,85,,8,30,3,1,60,6,2,60,1,999995,999995,,2,999995,999995,999995,,2016-06-14 16:04:50,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,uuid:c65ed47e-0959-45fe-bb76-fba1faf0a6d0,Modia,Sierra_Leone_Community_Survey_V_0_7_0,imei:357835070439326,,kambia,gbinle_dixing,2,No,10 11,11,,95,999995,,,,Magbengeh,0,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,999995,Village,Old,41,1,0,uuid:e3edeb03-f5a0-4cd8-9e86-fd409ed6ac8c,Modia,999995
